Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig
1410	20130103:0000	69	1004	18.8	12.8	-	-	N	1	-	-	-	U
1410	20130103:0000	103	1000	18.6	12.6	-	-	Y	0	-	3	-	U
1410	20130103:0000	326	974	-	-	320	10.3	N	-	1	-	H	U
1410	20130103:0000	626	941	-	-	325	8.8	N	-	1	-	H	U
1410	20130103:0000	768	925	14.2	10.7	-	-	Y	0	-	0	-	U
1410	20130103:0000	926	908	-	-	325	9.8	N	-	1	-	H	U
1410	20130103:0000	1245	874	10.6	10.3	-	-	N	1	-	-	-	U
1410	20130103:0000	1457	852	8.6	8.2	-	-	N	1	-	-	-	U
1410	20130103:0000	1476	850	8.6	7.9	305	13.4	Y	0	0	0	P	U
1410	20130103:0000	1526	845	-	-	300	16	N	-	1	-	H	U
1410	20130103:0000	1554	842	7.8	3.7	-	-	N	1	-	-	-	U
1410	20130103:0000	1855	812	11.2	-16.8	-	-	N	1	-	-	-	U
1410	20130103:0000	2126	786	-	-	305	19.6	N	-	1	-	H	U
1410	20130103:0000	2148	784	11.4	-16.6	-	-	N	1	-	-	-	U
1410	20130103:0000	2726	731	-	-	305	22.1	N	-	1	-	H	U
1410	20130103:0000	3086	700	7.2	-29.8	310	24.7	Y	0	0	0	P	U
1410	20130103:0000	3133	696	7	-30	-	-	N	1	-	-	-	U
1410	20130103:0000	4162	613	-0.5	-40.5	-	-	N	1	-	-	-	U
1410	20130103:0000	4226	608	-	-	320	24.7	N	-	1	-	H	U
1410	20130103:0000	4526	585	-	-	320	25.2	N	-	1	-	H	U
1410	20130103:0000	5755	500	-12.3	-38.3	300	21.6	Y	0	0	0	P	U
1410	20130103:0000	6026	482	-	-	295	21.6	N	-	1	-	H	U
1410	20130103:0000	6209	471	-15.7	-35.7	-	-	N	1	-	-	-	U
1410	20130103:0000	6992	424	-22.3	-34.3	-	-	N	1	-	-	-	U
1410	20130103:0000	7226	411	-	-	310	25.2	N	-	1	-	H	U
1410	20130103:0000	7417	400	-26.3	-40.3	305	24.7	Y	0	0	0	P	U
1410	20130103:0000	7471	397	-26.7	-41.7	-	-	N	1	-	-	-	U
1410	20130103:0000	7526	394	-27.1	-47.1	-	-	N	1	-	-	-	U
1410	20130103:0000	7900	374	-29.9	-32.5	-	-	N	1	-	-	-	U
1410	20130103:0000	8132	362	-31.9	-34.1	-	-	N	1	-	-	-	U
1410	20130103:0000	8191	359	-32.1	-38.1	-	-	N	1	-	-	-	U
1410	20130103:0000	8250	356	-32.3	-34.5	-	-	N	1	-	-	-	U
1410	20130103:0000	8310	353	-32.3	-42.3	-	-	N	1	-	-	-	U
1410	20130103:0000	8636	337	-34.5	-49.5	-	-	N	1	-	-	-	U
1410	20130103:0000	8678	335	-34.5	-48.5	-	-	N	1	-	-	-	U
1410	20130103:0000	9326	305	-	-	290	27.3	N	-	1	-	H	U
1410	20130103:0000	9439	300	-41.1	-47.1	290	28.3	Y	0	0	0	P	U
1410	20130103:0000	9926	279	-	-	305	28.3	N	-	1	-	H	U
1410	20130103:0000	10526	255	-	-	300	30.4	N	-	1	-	H	U
1410	20130103:0000	10652	250	-51.3	-54	300	30.4	Y	0	0	0	P	U
1410	20130103:0000	10757	246	-52.1	-54.2	-	-	N	1	-	-	-	U
1410	20130103:0000	10916	240	-53.5	-56.9	-	-	N	1	-	-	-	U
1410	20130103:0000	11126	232	-	-	300	29.9	N	-	1	-	H	U
1410	20130103:0000	11726	211	-	-	295	45.8	N	-	1	-	H	U
1410	20130103:0000	12071	200	-60.3	-	290	43.8	Y	0	0	0	P	U
1410	20130103:0000	12228	195	-61.5	-	-	-	N	1	-	-	-	U
1410	20130103:0000	12520	186	-63.5	-	-	-	N	3	-	-	-	U
1410	20130103:0000	12894	175	-64.3	-	-	-	N	1	-	-	-	U
1410	20130103:0000	12926	174	-	-	290	50.4	N	-	1	-	H	U
1410	20130103:0000	13000	172	-	-	290	50.4	N	-	2	-	P	U
1410	20130103:0000	13839	150	-63.5	-	290	39.1	Y	0	1	0	P	U
1410	20130103:0000	14126	143	-	-	290	40.2	N	-	1	-	H	U
1410	20130103:0000	15026	124	-	-	280	35	N	-	1	-	H	U
1410	20130103:0000	15273	119	-60.1	-	-	-	N	1	-	-	-	U
1410	20130103:0000	15326	118	-	-	270	29.9	N	-	1	-	H	U
1410	20130103:0000	15626	112	-	-	280	21.1	N	-	1	-	H	U
1410	20130103:0000	15817	109	-63.3	-	-	-	N	1	-	-	-	U
1410	20130103:0000	15926	107	-	-	295	21.6	N	-	1	-	H	U
1410	20130103:0000	16226	102	-	-	285	20.1	N	-	1	-	H	U
1410	20130103:0000	16348	100	-62.1	-	315	18.5	Y	1	0	0	P	U
1410	20130103:0000	16526	97.2	-	-	315	23.2	N	-	1	-	H	U
1410	20130103:0000	16826	92.5	-	-	300	19	N	-	1	-	H	U
1410	20130103:0000	17426	84	-	-	300	16.5	N	-	1	-	H	U
1410	20130103:0000	17498	83	-63.1	-	-	-	N	1	-	-	-	U
1410	20130103:0000	17880	78	-63.1	-	-	-	N	1	-	-	-	U
1410	20130103:0000	18026	76.2	-	-	305	12.4	N	-	1	-	H	U
1410	20130103:0000	18326	72.6	-	-	270	12.4	N	-	1	-	H	U
1410	20130103:0000	18379	72	-58.1	-88.1	-	-	N	1	-	-	-	U
1410	20130103:0000	18556	70	-59.3	-90.3	255	9.3	Y	0	0	0	P	U
1410	20130103:0000	18626	69.2	-	-	255	8.8	N	-	1	-	H	U
1410	20130103:0000	18737	68	-60.9	-	-	-	N	1	-	-	-	U
1410	20130103:0000	18926	66	-	-	230	6.2	N	-	1	-	H	U
1410	20130103:0000	19226	62.9	-	-	330	6.2	N	-	1	-	H	U
1410	20130103:0000	19526	59.9	-	-	295	10.3	N	-	1	-	H	U
1410	20130103:0000	19826	57.1	-	-	320	5.7	N	-	1	-	H	U
1410	20130103:0000	20126	54.5	-	-	295	6.2	N	-	1	-	H	U
1410	20130103:0000	20659	50	-58.7	-89.7	340	6.2	Y	1	0	0	P	U
1410	20130103:0000	20726	49.5	-	-	355	5.7	N	-	1	-	H	U
1410	20130103:0000	21326	45	-	-	50	1	N	-	1	-	H	U
1410	20130103:0000	21923	41	-52.9	-85.9	-	-	N	1	-	-	-	U
1410	20130103:0000	22226	39.1	-	-	110	10.8	N	-	1	-	H	U
1410	20130103:0000	22526	37.3	-	-	90	5.1	N	-	1	-	H	U
1410	20130103:0000	22826	35.6	-	-	130	8.8	N	-	1	-	H	U
1410	20130103:0000	23126	34	-	-	95	13.9	N	-	1	-	H	U
1410	20130103:0000	23426	32.5	-	-	95	10.3	N	-	1	-	H	U
1410	20130103:0000	23726	31	-	-	55	8.8	N	-	1	-	H	U
1410	20130103:0000	23935	30	-53.7	-86.7	75	7.7	Y	0	0	0	P	U
1410	20130103:0000	24026	29.6	-	-	90	10.3	N	-	1	-	H	U
1410	20130103:0000	24326	28.2	-	-	95	15.4	N	-	1	-	H	U
1410	20130103:0000	24926	25.7	-	-	65	10.3	N	-	1	-	H	U
1410	20130103:0000	25375	24	-52.1	-85.1	-	-	N	1	-	-	-	U
1410	20130103:0000	25526	23.4	-	-	90	10.3	N	-	1	-	H	U
1410	20130103:1200	26	1008	16	15	265	2.1	Y	4	4	-	H	U
1410	20130103:1200	94	1000	14.8	13.3	-	-	Y	0	-	1	-	U
1410	20130103:1200	248	982	13.4	13.2	-	-	N	1	-	-	-	U
1410	20130103:1200	326	973	-	-	215	5.1	N	-	1	-	H	U
1410	20130103:1200	626	939	-	-	215	6.7	N	-	1	-	H	U
1410	20130103:1200	750	925	10.4	10.2	-	-	Y	0	-	0	-	U
1410	20130103:1200	926	906	-	-	230	8.2	N	-	1	-	H	U
1410	20130103:1200	1226	874	-	-	250	5.7	N	-	1	-	H	U
1410	20130103:1200	1453	850	7.8	7.3	255	8.2	Y	0	0	0	P	U
1410	20130103:1200	1526	843	-	-	255	8.8	N	-	1	-	H	U
1410	20130103:1200	1590	836	7.6	7.2	-	-	N	1	-	-	-	U
1410	20130103:1200	1831	812	8.2	7.7	295	14.4	N	1	1	-	H	U
1410	20130103:1200	2126	783	-	-	295	19.6	N	-	1	-	H	U
1410	20130103:1200	2726	728	-	-	295	20.1	N	-	1	-	H	U
1410	20130103:1200	3048	700	2.8	0.1	295	18.5	Y	0	0	0	P	U
1410	20130103:1200	3626	651	-	-	295	21.1	N	-	1	-	H	U
1410	20130103:1200	4226	604	-	-	295	20.6	N	-	1	-	H	U
1410	20130103:1200	4470	586	-4.7	-9.7	-	-	N	1	-	-	-	U
1410	20130103:1200	4578	578	-4.5	-24.5	-	-	N	1	-	-	-	U
1410	20130103:1200	4674	571	-5.1	-28.1	-	-	N	1	-	-	-	U
1410	20130103:1200	4826	560	-	-	315	20.6	N	-	1	-	H	U
1410	20130103:1200	5010	547	-7.9	-11.4	-	-	N	1	-	-	-	U
1410	20130103:1200	5314	526	-9.7	-15.7	-	-	N	1	-	-	-	U
1410	20130103:1200	5582	508	-11.7	-37.7	-	-	N	1	-	-	-	U
1410	20130103:1200	5703	500	-12.7	-35.7	305	24.7	Y	0	0	0	P	U
1410	20130103:1200	5982	482	-13.9	-25.9	-	-	N	1	-	-	-	U
1410	20130103:1200	6125	473	-14.7	-33.7	-	-	N	1	-	-	-	U
1410	20130103:1200	6189	469	-15.3	-38.3	-	-	N	1	-	-	-	U
1410	20130103:1200	6401	456	-17.1	-38.1	-	-	N	1	-	-	-	U
1410	20130103:1200	6467	452	-17.7	-27.7	-	-	N	1	-	-	-	U
1410	20130103:1200	6804	432	-21.1	-29.1	-	-	N	1	-	-	-	U
1410	20130103:1200	7226	408	-	-	305	25.2	N	-	1	-	H	U
1410	20130103:1200	7368	400	-25.1	-29.5	305	25.7	Y	0	0	0	P	U
1410	20130103:1200	7834	375	-29.1	-32.2	-	-	N	1	-	-	-	U
1410	20130103:1200	8125	360	-30.3	-38.3	-	-	N	1	-	-	-	U
1410	20130103:1200	8726	330	-	-	305	31.4	N	-	1	-	H	U
1410	20130103:1200	9103	313	-38.9	-44.9	-	-	N	1	-	-	-	U
1410	20130103:1200	9393	300	-41.1	-50.1	300	26.8	Y	0	0	0	P	U
1410	20130103:1200	9926	277	-	-	295	25.2	N	-	1	-	H	U
1410	20130103:1200	9978	275	-46.1	-61.1	-	-	N	1	-	-	-	U
1410	20130103:1200	10526	253	-	-	300	23.2	N	-	1	-	H	U
1410	20130103:1200	10605	250	-51.5	-65.5	305	22.6	Y	0	0	0	P	U
1410	20130103:1200	10826	242	-	-	305	22.6	N	-	1	-	H	U
1410	20130103:1200	11224	227	-57.1	-66.1	-	-	N	1	-	-	-	U
1410	20130103:1200	11426	220	-	-	285	26.3	N	-	1	-	H	U
1410	20130103:1200	11726	210	-	-	305	26.8	N	-	1	-	H	U
1410	20130103:1200	12017	200	-61.5	-	300	31.9	Y	3	0	0	P	U
1410	20130103:1200	12737	178	-	-	295	41.7	N	-	2	-	P	U
1410	20130103:1200	12926	173	-	-	295	41.7	N	-	1	-	H	U
1410	20130103:1200	13356	161	-63.3	-	-	-	N	1	-	-	-	U
1410	20130103:1200	13526	157	-	-	280	34.5	N	-	1	-	H	U
1410	20130103:1200	13796	150	-59.1	-86.1	285	29.3	Y	0	0	0	P	U
1410	20130103:1200	13923	147	-58.9	-87.9	-	-	N	1	-	-	-	U
1410	20130103:1200	14126	142	-	-	295	27.8	N	-	1	-	H	U
1410	20130103:1200	15026	123	-	-	290	31.9	N	-	1	-	H	U
1410	20130103:1200	15135	121	-62.5	-	-	-	N	1	-	-	-	U
1410	20130103:1200	15926	107	-	-	270	21.1	N	-	1	-	H	U
1410	20130103:1200	16226	102	-	-	305	12.4	N	-	1	-	H	U
1410	20130103:1200	16320	100	-59.5	-90.5	305	12.4	Y	1	0	0	P	U
1410	20130103:1200	16526	96.8	-	-	310	20.6	N	-	1	-	H	U
1410	20130103:1200	16773	93	-61.1	-	-	-	N	1	-	-	-	U
1410	20130103:1200	16826	92.2	-	-	300	22.1	N	-	1	-	H	U
1410	20130103:1200	17126	87.9	-	-	280	19.6	N	-	1	-	H	U
1410	20130103:1200	17426	83.8	-	-	295	16.5	N	-	1	-	H	U
1410	20130103:1200	17561	82	-57.7	-89.7	-	-	N	1	-	-	-	U
1410	20130103:1200	17726	79.9	-	-	315	10.8	N	-	1	-	H	U
1410	20130103:1200	18326	72.6	-	-	305	16	N	-	1	-	H	U
1410	20130103:1200	18560	70	-57.7	-89.7	305	14.4	Y	0	0	0	P	U
1410	20130103:1200	18626	69.3	-	-	310	14.9	N	-	1	-	H	U
1410	20130103:1200	19226	63	-	-	230	8.8	N	-	1	-	H	U
1410	20130103:1200	19526	60	-	-	120	5.7	N	-	1	-	H	U
1410	20130103:1200	19742	58	-59.7	-90.7	-	-	N	1	-	-	-	U
1410	20130103:1200	19826	57.2	-	-	100	5.1	N	-	1	-	H	U
1410	20130103:1200	20426	52	-	-	40	8.8	N	-	1	-	H	U
1410	20130103:1200	20675	50	-57.3	-89.3	30	7.7	Y	0	0	0	P	U
1410	20130103:1200	20726	49.6	-	-	25	7.2	N	-	1	-	H	U
1410	20130103:1200	21026	47.3	-	-	30	5.7	N	-	1	-	H	U
1410	20130103:1200	21326	45.1	-	-	5	6.2	N	-	1	-	H	U
1410	20130103:1200	21344	45	-55.9	-87.9	-	-	N	1	-	-	-	U
1410	20130104:0000	26	1008	14.8	9.8	220	2.6	Y	4	4	-	H	U
1410	20130104:0000	94	1000	15	9	-	-	Y	0	-	1	-	U
1410	20130104:0000	179	990	15	7	-	-	N	1	-	-	-	U
1410	20130104:0000	326	973	-	-	210	9.3	N	-	1	-	H	U
1410	20130104:0000	626	939	-	-	210	8.8	N	-	1	-	H	U
1410	20130104:0000	750	925	10	5.4	-	-	Y	0	-	0	-	U
1410	20130104:0000	926	906	-	-	210	8.2	N	-	1	-	H	U
1410	20130104:0000	1247	871	5.6	2.9	-	-	N	1	-	-	-	U
1410	20130104:0000	1447	850	4.4	0.4	220	7.2	Y	0	0	0	P	U
1410	20130104:0000	1526	842	-	-	225	7.2	N	-	1	-	H	U
1410	20130104:0000	1826	811	-	-	235	7.7	N	-	1	-	H	U
1410	20130104:0000	1859	808	2.6	-9.4	-	-	N	1	-	-	-	U
1410	20130104:0000	2126	782	-	-	290	9.8	N	-	1	-	H	U
1410	20130104:0000	2187	776	4.2	-16.8	-	-	N	1	-	-	-	U
1410	20130104:0000	2426	753	-	-	315	13.9	N	-	1	-	H	U
1410	20130104:0000	2726	726	-	-	305	13.9	N	-	1	-	H	U
1410	20130104:0000	2771	722	2	-46	-	-	N	1	-	-	-	U
1410	20130104:0000	3020	700	1.6	-33.4	300	19	Y	0	0	0	P	U
1410	20130104:0000	3026	699	-	-	300	19	N	-	1	-	H	U
1410	20130104:0000	3089	694	1.4	-28.6	-	-	N	1	-	-	-	U
1410	20130104:0000	4229	601	-7.1	-17.1	300	22.1	N	1	1	-	H	U
1410	20130104:0000	4347	592	-7.7	-10.5	-	-	N	1	-	-	-	U
1410	20130104:0000	4826	556	-	-	295	25.7	N	-	1	-	H	U
1410	20130104:0000	5641	500	-16.5	-17.5	305	29.3	Y	0	0	0	P	U
1410	20130104:0000	5726	494	-	-	310	30.4	N	-	1	-	H	U
1410	20130104:0000	6025	475	-19.1	-19.6	-	-	N	1	-	-	-	U
1410	20130104:0000	6056	473	-19.3	-21.7	-	-	N	1	-	-	-	U
1410	20130104:0000	6135	468	-18.9	-31.9	-	-	N	1	-	-	-	U
1410	20130104:0000	6742	431	-24.5	-29.5	-	-	N	1	-	-	-	U
1410	20130104:0000	6930	420	-24.9	-40.9	315	25.2	N	1	1	-	H	U
1410	20130104:0000	7122	409	-26.7	-34.7	-	-	N	1	-	-	-	U
1410	20130104:0000	7226	403	-	-	315	27.3	N	-	1	-	H	U
1410	20130104:0000	7282	400	-28.1	-35.1	320	27.3	Y	0	0	0	P	U
1410	20130104:0000	7837	370	-32.3	-35.2	-	-	N	1	-	-	-	U
1410	20130104:0000	8759	324	-40.1	-45.1	-	-	N	1	-	-	-	U
1410	20130104:0000	8823	321	-40.3	-52.3	-	-	N	1	-	-	-	U
1410	20130104:0000	8995	313	-41.5	-55.5	-	-	N	1	-	-	-	U
1410	20130104:0000	9026	312	-	-	340	33.5	N	-	1	-	H	U
1410	20130104:0000	9281	300	-44.1	-58.1	335	32.9	Y	0	0	0	P	U
1410	20130104:0000	9959	271	-47.1	-67.1	-	-	N	3	-	-	-	U
1410	20130104:0000	10362	255	-	-	310	39.1	N	-	2	-	P	U
1410	20130104:0000	10493	250	-47.1	-75.1	310	38.1	Y	0	0	0	P	U
1410	20130104:0000	10526	249	-	-	310	39.1	N	-	1	-	H	U
1410	20130104:0000	11016	231	-47.7	-81.7	-	-	N	1	-	-	-	U
1410	20130104:0000	11126	227	-	-	295	32.9	N	-	1	-	H	U
1410	20130104:0000	11961	200	-50.9	-84.9	300	37.1	Y	0	0	0	P	U
1410	20130104:0000	12026	198	-	-	295	36.5	N	-	1	-	H	U
1410	20130104:0000	12326	189	-	-	295	29.3	N	-	1	-	H	U
1410	20130104:0000	13809	150	-56.9	-88.9	275	27.8	Y	0	0	0	P	U
1410	20130104:0000	13937	147	-57.5	-89.5	-	-	N	3	-	-	-	U
1410	20130104:0000	15926	107	-	-	260	18	N	-	1	-	H	U
1410	20130104:0000	16358	100	-59.9	-90.9	260	14.4	Y	1	0	0	P	U
1410	20130104:0000	16526	97.3	-	-	260	14.4	N	-	1	-	H	U
1410	20130104:0000	16826	92.8	-	-	270	11.8	N	-	1	-	H	U
1410	20130104:0000	17014	90	-61.5	-	-	-	N	1	-	-	-	U
1410	20130104:0000	17126	88.4	-	-	315	11.3	N	-	1	-	H	U
1410	20130104:0000	17426	84.3	-	-	285	17.5	N	-	1	-	H	U
1410	20130104:0000	17726	80.3	-	-	230	12.9	N	-	1	-	H	U
1410	20130104:0000	17752	80	-57.3	-89.3	-	-	N	1	-	-	-	U
1410	20130104:0000	18026	76.6	-	-	235	7.2	N	-	1	-	H	U
1410	20130104:0000	18157	75	-60.9	-	-	-	N	1	-	-	-	U
1410	20130104:0000	18326	73	-	-	300	5.1	N	-	1	-	H	U
1410	20130104:0000	18587	70	-60.3	-	280	6.7	Y	0	0	0	P	U
1410	20130104:0000	18626	69.6	-	-	280	5.7	N	-	1	-	H	U
1410	20130104:0000	18926	66.3	-	-	255	2.1	N	-	1	-	H	U
1410	20130104:0000	19048	65	-61.7	-	-	-	N	1	-	-	-	U
1410	20130104:0000	19226	63.2	-	-	290	11.8	N	-	1	-	H	U
1410	20130104:0000	19526	60.2	-	-	245	10.8	N	-	1	-	H	U
1410	20130104:0000	19826	57.4	-	-	170	5.1	N	-	1	-	H	U
1410	20130104:0000	20126	54.7	-	-	195	2.1	N	-	1	-	H	U
1410	20130104:0000	20693	50	-56.7	-88.7	145	4.6	Y	0	0	0	P	U
1410	20130104:0000	20726	49.7	-	-	155	5.1	N	-	1	-	H	U
1410	20130104:0000	21326	45.3	-	-	65	5.1	N	-	1	-	H	U
1410	20130104:0000	21506	44	-55.3	-87.3	-	-	N	1	-	-	-	U
1410	20130104:0000	21926	41.2	-	-	105	5.1	N	-	1	-	H	U
1410	20130104:0000	22226	39.3	-	-	100	6.2	N	-	1	-	H	U
1410	20130104:0000	22272	39	-57.7	-89.7	-	-	N	1	-	-	-	U
1410	20130104:0000	22526	37.5	-	-	125	6.2	N	-	1	-	H	U
1410	20130104:0000	22826	35.8	-	-	80	9.3	N	-	1	-	H	U
1410	20130104:0000	23426	32.6	-	-	90	12.4	N	-	1	-	H	U
1410	20130104:0000	23726	31.1	-	-	70	12.9	N	-	1	-	H	U
1410	20130104:0000	23951	30	-51.7	-84.7	85	11.3	Y	1	0	0	P	U
1410	20130104:0000	24326	28.3	-	-	105	13.9	N	-	1	-	H	U
1410	20130104:0000	25133	25	-52.1	-85.1	-	-	N	1	-	-	-	U
1410	20130104:0000	25226	24.6	-	-	115	16.5	N	-	1	-	H	U
1410	20130104:1200	26	1008	18.6	7.6	240	6.2	Y	4	4	-	H	U
1410	20130104:1200	77	1002	16.6	4.6	-	-	N	1	-	-	-	U
1410	20130104:1200	94	1000	16.4	5.4	-	-	Y	0	-	2	-	U
1410	20130104:1200	326	973	-	-	225	9.3	N	-	1	-	H	U
1410	20130104:1200	626	939	-	-	205	9.8	N	-	1	-	H	U
1410	20130104:1200	750	925	9.8	3.8	-	-	Y	0	-	0	-	U
1410	20130104:1200	926	906	-	-	195	8.8	N	-	1	-	H	U
1410	20130104:1200	1023	895	7.2	3.6	-	-	N	1	-	-	-	U
1410	20130104:1200	1218	874	6	0	-	-	N	1	-	-	-	U
1410	20130104:1200	1360	859	4.2	1.4	-	-	N	1	-	-	-	U
1410	20130104:1200	1446	850	3.6	0.4	210	12.4	Y	0	0	0	P	U
1410	20130104:1200	1526	842	-	-	220	12.4	N	-	1	-	H	U
1410	20130104:1200	1581	836	3.2	-3.8	-	-	N	1	-	-	-	U
1410	20130104:1200	2006	793	-0.7	-5.2	-	-	N	1	-	-	-	U
1410	20130104:1200	2126	781	-	-	210	11.3	N	-	1	-	H	U
1410	20130104:1200	2283	766	-1.3	-16.3	-	-	N	1	-	-	-	U
1410	20130104:1200	2399	755	0	-28	-	-	N	1	-	-	-	U
1410	20130104:1200	2603	736	0.6	-13.4	-	-	N	1	-	-	-	U
1410	20130104:1200	2726	725	-	-	205	14.4	N	-	1	-	H	U
1410	20130104:1200	3004	700	-1.3	-11.3	220	13.9	Y	0	0	0	P	U
1410	20130104:1200	3026	698	-	-	220	12.9	N	-	1	-	H	U
1410	20130104:1200	3913	624	-5.9	-16.9	-	-	N	1	-	-	-	U
1410	20130104:1200	3926	623	-	-	215	13.9	N	-	1	-	H	U
1410	20130104:1200	4226	599	-	-	230	13.4	N	-	1	-	H	U
1410	20130104:1200	4526	576	-	-	235	16	N	-	1	-	H	U
1410	20130104:1200	5441	511	-18.7	-23.4	-	-	N	1	-	-	-	U
1410	20130104:1200	5603	500	-19.5	-26.5	225	14.9	Y	0	0	0	P	U
1410	20130104:1200	5920	479	-22.3	-31.3	-	-	N	1	-	-	-	U
1410	20130104:1200	6026	472	-	-	220	12.9	N	-	1	-	H	U
1410	20130104:1200	6265	457	-23.7	-42.7	-	-	N	1	-	-	-	U
1410	20130104:1200	6326	453	-	-	235	13.4	N	-	1	-	H	U
1410	20130104:1200	6810	424	-26.1	-53.1	-	-	N	1	-	-	-	U
1410	20130104:1200	7018	412	-25.7	-57.7	-	-	N	1	-	-	-	U
1410	20130104:1200	7232	400	-25.7	-61.7	210	31.4	Y	0	1	0	P	U
1410	20130104:1200	7378	392	-25.9	-62.9	-	-	N	1	-	-	-	U
1410	20130104:1200	8126	353	-	-	205	40.7	N	-	1	-	H	U
1410	20130104:1200	8151	352	-	-	205	40.7	N	-	2	-	P	U
1410	20130104:1200	8316	344	-30.3	-66.3	-	-	N	1	-	-	-	U
1410	20130104:1200	8378	341	-29.1	-66.1	-	-	N	1	-	-	-	U
1410	20130104:1200	9283	300	-34.9	-68.9	205	37.6	Y	0	0	0	P	U
1410	20130104:1200	9424	294	-35.9	-69.9	-	-	N	1	-	-	-	U
1410	20130104:1200	9626	285	-	-	200	37.1	N	-	1	-	H	U
1410	20130104:1200	10540	250	-40.7	-77.7	215	30.4	Y	0	1	0	P	U
1410	20130104:1200	10789	241	-42.3	-75.3	-	-	N	1	-	-	-	U
1410	20130104:1200	10826	240	-	-	230	30.9	N	-	1	-	H	U
1410	20130104:1200	11195	227	-41.3	-77.3	-	-	N	1	-	-	-	U
1410	20130104:1200	12026	201	-	-	210	26.3	N	-	1	-	H	U
1410	20130104:1200	12045	200	-46.9	-81.9	215	25.7	Y	0	0	0	P	U
1410	20130104:1200	12145	197	-47.7	-80.7	-	-	N	1	-	-	-	U
1410	20130104:1200	12326	192	-	-	225	23.7	N	-	1	-	H	U
1410	20130104:1200	12626	183	-	-	240	26.8	N	-	1	-	H	U
1410	20130104:1200	13542	159	-53.5	-84.5	235	21.6	N	1	1	-	H	U
1410	20130104:1200	13826	152	-	-	235	27.8	N	-	1	-	H	U
1410	20130104:1200	13915	150	-56.1	-88.1	235	27.8	Y	0	0	0	P	U
1410	20130104:1200	14426	138	-	-	225	23.7	N	-	1	-	H	U
1410	20130104:1200	15026	125	-	-	255	20.6	N	-	1	-	H	U
1410	20130104:1200	15626	114	-	-	230	21.1	N	-	1	-	H	U
1410	20130104:1200	15726	112	-67.1	-	-	-	N	3	-	-	-	U
1410	20130104:1200	15926	108	-	-	245	20.6	N	-	1	-	H	U
1410	20130104:1200	16414	100	-65.1	-	225	17.5	Y	1	0	0	P	U
1410	20130104:1200	16526	98.2	-	-	225	17.5	N	-	1	-	H	U
1410	20130104:1200	16826	93.5	-	-	210	14.4	N	-	1	-	H	U
1410	20130104:1200	17126	89	-	-	235	11.8	N	-	1	-	H	U
1410	20130104:1200	17426	84.8	-	-	270	11.8	N	-	1	-	H	U
1410	20130104:1200	17726	80.7	-	-	250	16	N	-	1	-	H	U
1410	20130104:1200	18026	76.9	-	-	205	5.7	N	-	1	-	H	U
1410	20130104:1200	18326	73.2	-	-	305	1	N	-	1	-	H	U
1410	20130104:1200	18599	70	-63.1	-	210	3.1	Y	0	0	0	P	U
1410	20130104:1200	18626	69.7	-	-	195	5.1	N	-	1	-	H	U
1410	20130104:1200	18926	66.4	-	-	180	5.1	N	-	1	-	H	U
1410	20130104:1200	19226	63.3	-	-	235	5.7	N	-	1	-	H	U
1410	20130104:1200	19526	60.3	-	-	135	7.7	N	-	1	-	H	U
1410	20130104:1200	20126	54.7	-	-	110	5.7	N	-	1	-	H	U
1410	20130104:1200	20426	52.1	-	-	70	5.7	N	-	1	-	H	U
1410	20130104:1200	20681	50	-60.9	-	160	0.5	Y	0	0	0	P	U
1410	20130104:1200	20726	49.6	-	-	160	0.5	N	-	1	-	H	U
1410	20130104:1200	21026	47.3	-	-	145	5.7	N	-	1	-	H	U
1410	20130104:1200	21326	45.1	-	-	75	10.8	N	-	1	-	H	U
1410	20130104:1200	21626	43	-	-	105	8.2	N	-	1	-	H	U
1410	20130104:1200	21926	41	-	-	100	8.2	N	-	1	-	H	U
1410	20130104:1200	22226	39.1	-	-	65	11.8	N	-	1	-	H	U
1410	20130104:1200	22526	37.3	-	-	105	8.8	N	-	1	-	H	U
1410	20130104:1200	22826	35.6	-	-	75	9.3	N	-	1	-	H	U
1410	20130104:1200	23126	33.9	-	-	100	9.3	N	-	1	-	H	U
1410	20130104:1200	23426	32.3	-	-	60	10.3	N	-	1	-	H	U
1410	20130104:1200	23894	30	-56.1	-88.1	75	12.9	Y	0	0	0	P	U
1410	20130104:1200	24808	26	-54.1	-86.1	-	-	N	1	-	-	-	U
1410	20130104:1200	25059	25	-54.9	-86.9	-	-	N	1	-	-	-	U
1410	20130104:1200	26503	20	-49.7	-83.7	90	18.5	Y	0	0	0	P	U
1410	20130104:1200	28870	14	-43.7	-79.7	-	-	N	1	-	-	-	U
1410	20130104:1200	29906	12	-44.1	-80.1	-	-	N	1	-	-	-	U
1410	20130105:0000	26	1010	14.8	9.8	220	2.6	Y	4	4	-	H	U
1410	20130105:0000	110	1000	15	9	-	-	Y	0	-	3	-	U
1410	20130105:0000	326	975	-	-	200	9.8	N	-	1	-	H	U
1410	20130105:0000	626	941	-	-	195	12.9	N	-	1	-	H	U
1410	20130105:0000	676	935	10.6	7.5	-	-	N	1	-	-	-	U
1410	20130105:0000	766	925	10	5.9	-	-	Y	0	-	0	-	U
1410	20130105:0000	926	907	-	-	185	11.3	N	-	1	-	H	U
