Station information:
Name	Agent Number	Network Number	Latitude (dec.deg)	Longitude (dec.deg)	Height (m)	Posn_Precision	Observing Authority
Auckland, Mangere Ews	22719	C64972	-36.96177	174.77642	5	H	Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station	Date(NZST)	Dir(DegT)	Speed(m/s)	Dir StdDev	Spd StdDev	Period(Hrs)	Freq
22719	2012	Aug	07	00	335	2.5	13.0	0.5	1	H
22719	2012	Aug	07	01	342	2.3	19.0	0.7	1	H
22719	2012	Aug	07	02	331	2.4	20.0	0.9	1	H
22719	2012	Aug	07	03	332	2.7	14.0	0.6	1	H
22719	2012	Aug	07	04	344	2.6	31.0	1.2	1	H
22719	2012	Aug	07	05	45	1.4	20.0	0.4	1	H
22719	2012	Aug	07	06	56	0.8	47.0	0.4	1	H
22719	2012	Aug	07	07	34	2.3	22.0	0.8	1	H
22719	2012	Aug	07	08	50	3.0	11.0	0.7	1	H
22719	2012	Aug	07	09	46	4.1	13.0	0.7	1	H
22719	2012	Aug	07	10	27	3.7	20.0	0.9	1	H
22719	2012	Aug	07	11	25	4.6	17.0	1.1	1	H
22719	2012	Aug	07	12	12	5.7	17.0	1.4	1	H
22719	2012	Aug	07	13	8	5.1	19.0	1.5	1	H
22719	2012	Aug	07	14	14	5.0	21.0	1.6	1	H
22719	2012	Aug	07	15	23	6.1	16.0	1.3	1	H
22719	2012	Aug	07	16	28	6.3	14.0	1.2	1	H
22719	2012	Aug	07	17	31	6.8	13.0	1.4	1	H
22719	2012	Aug	07	18	22	5.2	15.0	1.1	1	H
22719	2012	Aug	07	19	26	5.3	15.0	1.1	1	H
22719	2012	Aug	07	20	355	3.6	22.0	1.0	1	H
22719	2012	Aug	07	21	267	5.5	14.0	1.3	1	H
22719	2012	Aug	07	22	280	2.8	23.0	1.1	1	H
22719	2012	Aug	07	23	310	2.7	14.0	0.5	1	H
22719	2012	Aug	08	00	345	2.2	12.0	0.7	1	H
22719	2012	Aug	08	01	338	1.2	29.0	0.4	1	H
22719	2012	Aug	08	02	356	2.3	28.0	1.0	1	H
22719	2012	Aug	08	03	308	2.4	23.0	1.3	1	H
22719	2012	Aug	08	04	315	4.6	11.0	1.7	1	H
22719	2012	Aug	08	05	327	4.9	16.0	1.2	1	H
22719	2012	Aug	08	06	322	4.9	12.0	1.1	1	H
22719	2012	Aug	08	07	332	2.6	28.0	1.1	1	H
22719	2012	Aug	08	08	335	3.7	25.0	1.3	1	H
22719	2012	Aug	08	09	347	3.4	22.0	1.2	1	H
22719	2012	Aug	08	10	344	3.8	23.0	1.4	1	H
22719	2012	Aug	08	11	313	5.0	13.0	1.1	1	H
22719	2012	Aug	08	12	318	3.0	18.0	0.9	1	H
22719	2012	Aug	08	13	322	4.0	23.0	2.2	1	H
22719	2012	Aug	08	14	325	3.6	17.0	1.5	1	H
22719	2012	Aug	08	15	313	4.1	18.0	1.2	1	H
22719	2012	Aug	08	16	302	4.0	15.0	1.1	1	H
22719	2012	Aug	08	17	329	3.7	21.0	1.1	1	H
22719	2012	Aug	08	18	2	2.8	24.0	1.1	1	H
22719	2012	Aug	08	19	355	2.9	26.0	1.0	1	H
22719	2012	Aug	08	20	323	2.0	25.0	0.9	1	H
22719	2012	Aug	08	21	32	1.7	28.0	0.8	1	H
22719	2012	Aug	08	22	19	2.2	26.0	0.8	1	H
22719	2012	Aug	08	23	344	2.7	25.0	0.8	1	H
22719	2012	Aug	09	00	4	2.9	32.0	1.3	1	H
22719	2012	Aug	09	01	5	2.4	80.0	1.6	1	H
22719	2012	Aug	09	02	7	2.0	33.0	0.8	1	H
22719	2012	Aug	09	03	3	2.5	24.0	0.8	1	H
22719	2012	Aug	09	04	2	1.8	24.0	0.6	1	H
22719	2012	Aug	09	05	333	2.6	15.0	0.7	1	H
22719	2012	Aug	09	06	328	2.9	15.0	0.6	1	H
22719	2012	Aug	09	07	304	2.7	16.0	0.6	1	H
22719	2012	Aug	09	08	227	3.7	28.0	0.8	1	H
22719	2012	Aug	09	09	194	2.6	18.0	0.8	1	H
22719	2012	Aug	09	10	196	3.6	17.0	0.9	1	H
22719	2012	Aug	09	11	208	4.9	15.0	1.6	1	H
22719	2012	Aug	09	12	214	7.9	11.0	1.4	1	H
22719	2012	Aug	09	13	213	6.7	13.0	1.4	1	H
22719	2012	Aug	09	14	227	8.3	9.0	0.9	1	H
22719	2012	Aug	09	15	231	7.8	9.0	1.0	1	H
22719	2012	Aug	09	16	239	8.3	6.0	0.8	1	H
22719	2012	Aug	09	17	242	7.4	14.0	1.3	1	H
22719	2012	Aug	09	18	234	9.0	11.0	1.5	1	H
22719	2012	Aug	09	19	236	7.4	17.0	1.3	1	H
22719	2012	Aug	09	20	252	6.0	8.0	0.9	1	H
22719	2012	Aug	09	21	245	6.1	14.0	0.9	1	H
22719	2012	Aug	09	22	221	6.0	8.0	1.1	1	H
22719	2012	Aug	09	23	223	5.0	5.0	1.0	1	H
22719	2012	Aug	10	00	218	4.3	6.0	0.6	1	H
22719	2012	Aug	10	01	217	3.2	8.0	0.5	1	H
22719	2012	Aug	10	02	228	2.1	10.0	0.4	1	H
22719	2012	Aug	10	03	220	2.6	11.0	0.7	1	H
22719	2012	Aug	10	04	215	2.0	12.0	0.7	1	H
22719	2012	Aug	10	05	224	0.8	14.0	0.3	1	H
22719	2012	Aug	10	06	228	1.2	10.0	0.3	1	H
22719	2012	Aug	10	07	227	1.3	11.0	0.4	1	H
22719	2012	Aug	10	08	142	0.9	57.0	0.8	1	H
22719	2012	Aug	10	09	64	0.9	40.0	0.3	1	H
22719	2012	Aug	10	10	272	0.7	24.0	0.5	1	H
22719	2012	Aug	10	11	240	1.6	27.0	0.5	1	H
22719	2012	Aug	10	12	204	2.6	20.0	0.7	1	H
22719	2012	Aug	10	13	238	2.9	23.0	0.7	1	H
22719	2012	Aug	10	14	229	2.6	20.0	0.9	1	H
22719	2012	Aug	10	15	236	3.5	10.0	0.6	1	H
22719	2012	Aug	10	16	203	2.3	17.0	0.5	1	H
22719	2012	Aug	10	17	212	2.7	13.0	0.5	1	H
22719	2012	Aug	10	18	211	1.9	15.0	0.6	1	H
22719	2012	Aug	10	19	198	1.0	27.0	0.5	1	H
22719	2012	Aug	10	20	64	1.6	15.0	0.4	1	H
22719	2012	Aug	10	21	72	2.0	12.0	0.4	1	H
22719	2012	Aug	10	22	345	1.1	65.0	0.8	1	H
22719	2012	Aug	10	23	96	0.6	26.0	0.5	1	H
22719	2012	Aug	11	00	103	1.2	14.0	0.7	1	H
22719	2012	Aug	11	01	74	2.1	12.0	0.3	1	H
22719	2012	Aug	11	02	66	2.8	6.0	0.4	1	H
22719	2012	Aug	11	03	63	3.3	7.0	0.4	1	H
22719	2012	Aug	11	04	55	3.3	8.0	0.5	1	H
22719	2012	Aug	11	05	52	3.2	9.0	0.5	1	H
22719	2012	Aug	11	06	70	2.6	19.0	0.6	1	H
22719	2012	Aug	11	07	63	3.4	18.0	0.9	1	H
22719	2012	Aug	11	08	64	2.5	16.0	0.9	1	H
22719	2012	Aug	11	09	59	3.0	13.0	0.9	1	H
22719	2012	Aug	11	10	64	4.7	15.0	1.3	1	H
22719	2012	Aug	11	11	60	6.2	15.0	1.5	1	H
22719	2012	Aug	11	12	53	7.5	14.0	1.6	1	H
22719	2012	Aug	11	13	54	8.2	13.0	1.8	1	H
22719	2012	Aug	11	14	48	9.0	12.0	1.7	1	H
22719	2012	Aug	11	15	56	7.5	14.0	1.7	1	H
22719	2012	Aug	11	16	58	8.0	13.0	1.7	1	H
22719	2012	Aug	11	17	58	8.0	12.0	1.6	1	H
22719	2012	Aug	11	18	61	7.4	13.0	1.6	1	H
22719	2012	Aug	11	19	60	6.5	13.0	1.4	1	H
22719	2012	Aug	11	20	60	7.1	12.0	1.5	1	H
22719	2012	Aug	11	21	57	7.9	12.0	1.7	1	H
22719	2012	Aug	11	22	58	7.1	12.0	1.4	1	H
22719	2012	Aug	11	23	54	7.6	11.0	1.6	1	H
22719	2012	Aug	12	00	56	7.6	12.0	1.5	1	H
22719	2012	Aug	12	01	54	5.6	12.0	1.2	1	H
22719	2012	Aug	12	02	43	5.1	16.0	1.4	1	H
22719	2012	Aug	12	03	33	9.7	19.0	3.5	1	H
22719	2012	Aug	12	04	14	7.6	18.0	2.3	1	H
22719	2012	Aug	12	05	34	5.7	14.0	1.1	1	H
22719	2012	Aug	12	06	34	5.7	13.0	1.2	1	H
22719	2012	Aug	12	07	35	5.8	12.0	1.2	1	H
22719	2012	Aug	12	08	23	3.7	20.0	0.9	1	H
22719	2012	Aug	12	09	12	3.7	19.0	1.0	1	H
22719	2012	Aug	12	10	18	3.9	17.0	0.9	1	H
22719	2012	Aug	12	11	9	3.2	21.0	1.0	1	H
22719	2012	Aug	12	12	348	3.1	29.0	1.1	1	H
22719	2012	Aug	12	13	295	4.7	19.0	0.9	1	H
22719	2012	Aug	12	14	275	5.4	9.0	1.1	1	H
22719	2012	Aug	12	15	280	5.9	7.0	0.7	1	H
22719	2012	Aug	12	16	268	4.0	8.0	0.9	1	H
22719	2012	Aug	12	17	274	3.2	8.0	0.5	1	H
22719	2012	Aug	12	18	309	1.8	17.0	0.8	1	H
22719	2012	Aug	12	19	30	1.0	27.0	0.2	1	H
22719	2012	Aug	12	20	54	1.2	17.0	0.3	1	H
22719	2012	Aug	12	21	61	2.6	12.0	0.6	1	H
22719	2012	Aug	12	22	63	2.5	11.0	0.8	1	H
22719	2012	Aug	12	23	16	2.1	74.0	0.8	1	H
22719	2012	Aug	13	00	23	2.2	45.0	0.8	1	H
22719	2012	Aug	13	01	67	2.6	29.0	1.0	1	H
22719	2012	Aug	13	02	117	1.1	13.0	0.6	1	H
22719	2012	Aug	13	03	173	2.1	46.0	0.8	1	H
22719	2012	Aug	13	04	273	1.4	84.0	0.7	1	H
22719	2012	Aug	13	05	233	1.7	16.0	0.7	1	H
22719	2012	Aug	13	06	253	2.9	10.0	0.6	1	H
22719	2012	Aug	13	07	222	2.5	32.0	0.7	1	H
22719	2012	Aug	13	08	248	6.6	8.0	0.9	1	H
22719	2012	Aug	13	09	255	6.9	6.0	0.8	1	H
22719	2012	Aug	13	10	257	6.4	7.0	0.7	1	H
22719	2012	Aug	13	11	253	6.5	9.0	1.2	1	H
22719	2012	Aug	13	12	249	6.7	11.0	0.9	1	H
22719	2012	Aug	13	13	257	7.1	10.0	1.1	1	H
22719	2012	Aug	13	14	256	7.0	14.0	1.3	1	H
22719	2012	Aug	13	15	255	6.7	16.0	1.2	1	H
22719	2012	Aug	13	16	263	6.8	12.0	1.2	1	H
22719	2012	Aug	13	17	263	5.5	9.0	1.0	1	H
22719	2012	Aug	13	18	278	5.2	10.0	0.7	1	H
22719	2012	Aug	13	19	296	2.8	22.0	1.2	1	H
22719	2012	Aug	13	20	339	1.5	17.0	0.3	1	H
22719	2012	Aug	13	21	317	2.4	32.0	0.8	1	H
22719	2012	Aug	13	22	332	2.0	12.0	0.5	1	H
22719	2012	Aug	13	23	314	3.0	11.0	0.5	1	H
22719	2012	Aug	14	00	307	2.8	11.0	0.5	1	H
22719	2012	Aug	14	01	310	3.2	10.0	0.6	1	H
22719	2012	Aug	14	02	312	2.9	12.0	0.5	1	H
22719	2012	Aug	14	03	315	2.1	22.0	0.5	1	H
22719	2012	Aug	14	04	338	1.5	31.0	0.7	1	H
22719	2012	Aug	14	05	260	2.3	81.0	1.3	1	H
22719	2012	Aug	14	06	246	4.1	16.0	1.3	1	H
22719	2012	Aug	14	07	269	3.6	11.0	0.5	1	H
